##################################################
# SentiWordNet v3.0.0 (1 June 2010)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# SentiWordNet is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWordNet:
# Web: http://sentiwordnet.isti.cnr.it
#
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
#
# This is a shorter version of the list found in the SentiWordNet website, modified
# for this assignment.
#
# -------
# PosScore	NegScore	Word/Term
##################################################
0	0.25	irritably
0.25	0	nicely
0.375	0	smartly
0.125	0	richly
0.375	0	enthusiastically
0	0	divinely
0.375	0	convincingly
0.25	0	mercifully
0.125	0	strikingly
0.375	0	meticulously
0.375	0	graciously
0.25	0	triumphantly
0.375	0	ideally
0	0.5	needlessly
0.25	0	tantalizingly
0	0	improperly
0.125	0.125	effortlessly
0.125	0	handily
0	0.125	stubbornly
0	0	fearfully
0	0.625	hopelessly
0	0.625	maliciously
0.375	0	wisely
0	0.625	unwisely
0	0	inanely
0	0	accurately
0	0.5	wrongly
0.125	0	rightly
0	0	astray
0	0	unavoidably
0.5	0	heartily
0	0	passionately
0.25	0	stunningly
0.75	0	impressively
0.375	0	sensibly
0	0.375	unreasonably
0	0	supremely
0.5	0	thoughtfully
0	0	propitiously
0.375	0	pleasantly
0.5	0	warmly
0.25	0	unequivocally
0.25	0	reliably
0	0	furiously
0.125	0	securely
0	0.125	angrily
0.25	0	exultingly
0.125	0	pleasurably
0.375	0	flawlessly
0	0	involuntarily
0	0.125	cruelly
0.25	0	expeditiously
0.375	0	charmingly
0.125	0.125	tragically
0.25	0	fascinatingly
0	0	unjustifiably
0	0.375	overwhelmingly
0	0	suspiciously
0.375	0	beautifully
0	0.25	indecently
0	0.25	perversely
0	0.125	torturously
0	0	appallingly
0.25	0	amicably
0.25	0	ardently
0.25	0	avidly
0.125	0	eloquently
0.375	0	audibly
0.25	0	gratefully
0	0	askance
0	0	murderously
0.25	0	ingenuously
0.25	0	blissfully
0.5	0	beneficially
0	0.25	freakishly
0.375	0	virtuously
0.25	0	gallantly
0	0	cleanly
0	0	compactly
0.25	0	brotherly
0	0.25	grumpily
0	0.125	inconsequently
0	0.5	unbelievably
0	0	dauntingly
0	0	indecisively
0.375	0	delightfully
0	0.125	impossibly
0	0	absurdly
0	0	deservedly
0	0	despondently
0.125	0.25	reprehensibly
0.25	0	daringly
0.25	0	willingly
0	0.125	unwillingly
0	0.5	offensively
0	0.5	disconsolately
0.125	0.125	despicably
0	0.375	repulsively
0	0	diametrically
0.375	0	diligently
0	0.25	disagreeably
0.125	0.125	discontentedly
0	0	shamefully
0	0	disgustedly
0	0.125	sickeningly
0.125	0	respectfully
0	0	mistrustfully
0.375	0	trustingly
0	0.25	sorrowfully
0.25	0	exuberantly
0.25	0	effusively
0.375	0	elegantly
0	0.375	embarrassingly
0.375	0	encouragingly
0	0	evenly
0.375	0	excitingly
0.125	0	lavishly
0	0	falsely
0	0	famously
0.125	0	fashionably
0	0.25	foully
0	0	gainfully
0.25	0	joyously
0	0	gloriously
0.25	0	glowingly
0.375	0	handsomely
0.375	0	harmoniously
0	0	harshly
0	0.25	monstrously
0.25	0	heroically
0.25	0	humorously
0	0	idiotically
0.25	0	immaculately
0.25	0	impartially
0	0.625	immorally
0	0	impulsively
0.375	0	prudently
0	0.375	inadequately
0	0.25	indiscreetly
0.375	0	ingeniously
0	0	insincerely
0	0.125	insubstantially
0	0.5	ironically
0	0	jealously
0.125	0	maturely
0.25	0	keenly
0	0	slowly
0	0.25	obscenely
0.25	0	magnanimously
0.25	0	masterfully
0	0	melodramatically
0.125	0	truthfully
0.125	0.125	senselessly
0.25	0	miraculously
0	0	morbidly
0	0.25	sadly
0.125	0.125	mournfully
0	0.375	nastily
0	0	nefariously
0	0	nervously
0.375	0	nobly
0	0	notoriously
0	0	oppressively
0.375	0	sumptuously
0	0.5	pathetically
0	0	phenomenally
0	0.125	regretfully
0	0	pitifully
0.25	0	playfully
0.5	0	pleasingly
0	0	powerfully
0	0	sharply
0	0	pretentiously
0.5	0	prettily
0	0	prodigiously
0.25	0	proficiently
0	0	prohibitively
0.125	0	regally
0.5	0	reverently
0.375	0	righteously
0.25	0	romantically
0.5	0	temptingly
0.25	0	sensationally
0	0	shockingly
0.25	0	skillfully
0	0	slanderously
0.125	0	smoothly
0.25	0	smilingly
0	0.25	snappishly
0.25	0	solicitously
0.125	0	soothingly
0	0	sorely
0	0	starkly
0.25	0	staunchly
0.125	0	stirringly
0	0	stupendously
0.125	0	stylishly
0.25	0	suavely
0.25	0	sweetly
0.25	0	tenderly
0	0.25	tetchily
0.375	0	trivially
0	0	unthinkably
0	0	unscrupulously
0.25	0	wholeheartedly
0.125	0	properly
0	0	fatally
0	0.125	desperately
0	0	outstandingly
0.125	0	luxuriously
0.25	0	positively
0	0	nebulously
0	0	expire
0	0	inspire
0	0.125	yawn
0	0	freeze
0	0	romanticize
0	0	mesmerize
0	0	spellbind
0.5	0	stimulate
0	0	revive
0	0	smile
0	0	grin
0	0	emasculate
0	0.75	inflame
0.375	0.125	soothe
0	0.5	suffer
0	0.25	whimper
0	0.75	weep
0	0	trample
0	0	weary
0	0.125	suffocate
0	0.875	ail
0	0	manipulate
0.125	0	heal
0	0	sicken
0	0	intoxicate
0	0.5	traumatize
0.125	0.375	languish
0	0	atrophy
0.5	0	revitalize
0	0	rejuvenate
0	0.5	harm
0	0.75	brutalize
0	0	revert
0	0	revolutionize
0	0	deform
0	0	shrivel
0	0	suppress
0	0	rectify
0	0	qualify
0.5	0.125	enrich
0	0	impoverish
0	0.5	fail
0	0.125	petrify
0	0	restrict
0	0	falsify
0	0.25	pervert
0	0.25	worsen
0.125	0.25	degrade
0	0.5	deteriorate
0	0	desiccate
0	0	vouch
0	0.125	weaken
0	0	depress
0.5	0	enhance
0	0	strangle
0	0.75	damage
0	0.25	bruise
0	0.625	disturb
0	0.625	injure
0	0.125	impair
0	0.125	acerbate
0	0	stabilize
0	0	straighten
0	0.125	madder
0	0	bombard
0	0	attune
0	0	implode
0	0	explode
0.125	0	thrive
0	0	obliterate
0	0	darken
0	0.25	blur
0	0	boil
0	0	unravel
0	0	shatter
0	0.125	sunder
0	0.5	obstinate
0	0.625	overheat
0	0	combust
0	0	reclaim
0	0	enfeeble
0	0	disintegrate
0	0	simplify
0	0.125	oversimplify
0.125	0	refine
0	0.125	perplex
0	0	restructure
0	0	civilize
0	0.375	hedge
0	0	bleed
0	0	exhaust
0	0	inhibit
0	0.625	misalign
0	0.5	wilt
0.75	0	purify
0	0	dehumanize
0.125	0	harmonize
0	0	reconcile
0.5	0.125	glorify
0	0	pollute
0	0	contaminate
0	0	debase
0	0	isolate
0	0	irritate
0	0	electrify
0	0	stigmatize
0.375	0	facilitate
0	0	seethe
0.5	0	sweeten
0	0	cure
0	0	dizzy
0	0	scramble
0	0	dignify
0.375	0.25	exalt
0	0	demonize
0	0.25	disrupt
0	0	excite
0.375	0	recommend
0	0	repress
0	0.25	subtract
0.125	0	savvy
0	0	indoctrinate
0	0.375	brainwash
0	0	nag
0	0.375	forsake
0	0	confuse
0	0.625	misunderstand
0	0.25	demoralize
0.125	0.25	vex
0	0.125	misread
0	0	idealize
0	0.25	negate
0	0.5	disprove
0	0.875	refute
0	0.25	misjudge
0.25	0	approve
0	0.875	disapprove
0	0	prefer
0	0.625	prejudge
0	0.5	discredit
0	0.125	repudiate
0	0	doubt
0	0	lean
0	0	conspire
0	0.375	flabbergast
0	0.375	discountenance
0	0.375	overwhelm
0	0	disclaim
0	0	bargain
0	0	dissuade
0	0	encourage
0	0.125	squabble
0	0	polemize
0	0	oppose
0.375	0	assure
0	0	tempt
0	0	gibber
0	0	besiege
0	0.125	pry
0	0	subpoena
0	0	enjoin
0	0.375	refuse
0	0.625	retract
0	0	invalidate
0	0.375	scoff
0	0.5	beg
0	0	quibble
0	0	evade
0	0	shirk
0	0	wrestle
0	0	sass
0	0.875	deny
0	0	confess
0	0.375	squeal
0	0	disavow
0	0.25	reprimand
0	0	reprove
0	0.375	upbraid
0	0.25	mislead
0	0.375	lie
0	0.125	fib
0	0	misrepresent
0	0.125	trivialize
0	0	denounce
0	0.25	impeach
0.125	0.25	nitpick
0.125	0.5	assassinate
0.25	0.625	disgrace
0	0	traduce
0	0.375	caricature
0.125	0.125	tease
0	0.25	satirize
0	0.25	deride
0.125	0.125	deprecate
0.125	0.25	condemn
0.625	0	amuse
0	0	applaud
0	0	hiss
0	0.25	rip
0.125	0.25	execrate
0	0	bless
0	0.875	impugn
0	0	defy
0	0	gainsay
0	0	repugn
0	0.375	threaten
0	0.375	misguide
0.5	0	flatter
0.625	0	adulate
0	0	eulogize
0.125	0	congratulate
0	0	felicitate
0	0	commend
0	0	plight
0	0	doom
0	0	thank
0.125	0	uphold
0.25	0	exonerate
0	0	discourage
0.125	0.25	patronize
0	0.25	scold
0	0.5	regret
0.25	0.25	enthuse
0	0	misinterpret
0	0	rhapsodize
0	0	propagandize
0	0	harangue
0	0	enlighten
0	0	erase
0	0	affirm
0	0	reaffirm
0	0	reassure
0	0.375	whore
0	0	chatter
0	0	beckon
0	0.5	gossip
0	0	rubbish
0	0.25	babble
0	0	fumble
0.125	0.375	disarm
0	0.125	criticize
0	0.5	lose
0	0	overreach
0.375	0	outshine
0	0	surmount
0.375	0	outsmart
0	0.125	bait
0	0.125	concede
0	0	capitulate
0	0	blindside
0	0.125	harass
0	0	protect
0	0	repulse
0	0	overtake
0	0	cannibalize
0	0	suck
0	0	champ
0.125	0	satisfy
0	0	starve
0.25	0	luxuriate
0.5	0	enjoy
0	0	afford
0	0	violate
0	0	wrest
0	0	bolster
0	0	prick
0	0	goad
0	0	worry
0	0	slime
0	0.125	excoriate
0	0	rumple
0	0	crumple
0	0	undermine
0	0	flake
0	0	recover
0	0	lag
0.125	0	hug
0	0	stun
0	0	lambaste
0	0	slap
0	0	fustigate
0	0	tickle
0	0	prickle
0	0.375	expropriate
0	0	unleash
0	0	occlude
0	0	sever
0.125	0.375	subvert
0	0	uproot
0	0	tamper
0	0	wreak
0	0	provoke
0	0	devil
0	0	illuminate
0	0	parody
0	0	impress
0.375	0	wow
0.125	0.5	resent
0	0	grudge
0.125	0.25	rankle
0	0.75	hate
0	0.25	loathe
0.125	0	dote
0.5	0.125	adore
0.625	0	venerate
0	0.375	overawe
0	0	panic
0	0	horrify
0	0	obsess
0	0	preoccupy
0	0	anger
0	0.5	miff
0	0	irk
0	0	infuriate
0	0	madden
0	0.25	fluster
0	0.25	bother
0	0	distract
0	0.25	embarrass
0.25	0.5	niggle
0	0.875	agonize
0	0.125	fume
0	0.75	enrage
0.125	0.5	vibrate
0	0.75	mourn
0	0.375	grieve
0.125	0.625	afflict
0	0.625	mortify
0.125	0.125	appreciate
0.375	0	endear
0.25	0.5	antagonize
0.125	0	invigorate
0.375	0.375	gladden
0	0	sadden
0.125	0.125	joy
0.5	0	rejoice
0.375	0	titillate
0	0.125	discontent
0	0.25	displease
0	0.25	chill
0	0	exasperate
0	0	alienate
0	0.625	disgruntle
0	0	spook
0	0	haunt
0	0.125	jolt
0	0	writhe
0.125	0	breeze
0	0	skulk
0	0	infringe
0	0	banish
0	0	dawdle
0	0	fidget
0	0	deviate
0	0	perturb
0	0	insinuate
0	0	outstrip
0	0.125	hallucinate
0	0	ignore
0	0.125	thirst
0	0	obstruct
0	0	overshadow
0.625	0	admire
0	0	overlook
0	0	resound
0	0	scream
0	0.125	revolt
0.125	0	subsidize
0	0	renounce
0	0	sneak
0	0	extort
0	0	remunerate
0.5	0	vouchsafe
0	0	redeem
0	0	overbalance
0	0.5	usurp
0	0.375	plagiarize
0	0	deprive
0	0.5	bereave
0	0.125	disown
0	0	plunder
0	0	succeed
0	0	slog
0	0	stagnate
0	0	subjugate
0	0.625	mismanage
0	0	impede
0	0	interfere
0	0.25	ostracize
0	0	empower
0	0	jubilate
0.125	0	entertain
0	0	imprison
0	0	enslave
0	0	liberate
0	0	punish
0	0.75	castigate
0.125	0.625	victimize
0	0	shun
0.125	0.25	terrorize
0	0	clamor
0	0	taboo
0	0	aggrieve
0.25	0	woo
0	0.375	disobey
0.875	0	ennoble
0	0	impose
0.125	0.125	overdo
0	0	molest
0	0.125	prosecute
0	0	rampage
0	0	persecute
0	0	articulate
0	0	implicate
0	0	boggle
0	0	delay
0	0.25	procrastinate
0.75	0.125	merit
0	0	dominate
0	0.125	infest
0	0	transgress
0	0.375	beggar
0	0.25	sulk
0	0	confront
0	0	cohere
0.125	0	a+
0.125	0	abound
0.125	0	abounds
0.125	0	abundant
0.125	0	accessable
0.125	0	acclaim
0.125	0	acclaimed
0.125	0	acclamation
0.125	0	accolade
0.125	0	accolades
0.125	0	accomodative
0.125	0	accomplish
0.125	0	accomplished
0.125	0	accomplishment
0.125	0	accomplishments
0.125	0	achievable
0.125	0	achievements
0.125	0	achievible
0.125	0	adequate
0.125	0	admirably
0.125	0	admiration
0.125	0	admiring
0.125	0	adorable
0.125	0	adored
0.125	0	adoring
0.125	0	adulation
0.125	0	advantageously
0.125	0	advantages
0.125	0	adventuresome
0.125	0	advocate
0.125	0	advocated
0.125	0	advocates
0.125	0	affability
0.125	0	affable
0.125	0	affably
0.125	0	affectation
0.125	0	affection
0.125	0	affectionate
0.125	0	affluence
0.125	0	affordable
0.125	0	affordably
0.125	0	afordable
0.125	0	agile
0.125	0	agilely
0.125	0	agility
0.125	0	agreeably
0.125	0	all-around
0.125	0	alluring
0.125	0	alluringly
0.125	0	altruistic
0.125	0	altruistically
0.125	0	amaze
0.125	0	amazed
0.125	0	amazement
0.125	0	amazes
0.125	0	amazing
0.125	0	amazingly
0.125	0	ambitiously
0.125	0	ameliorate
0.125	0	amenable
0.125	0	amiability
0.125	0	amiabily
0.125	0	amiable
0.125	0	amicability
0.125	0	amity
0.125	0	amply
0.125	0	amusing
0.125	0	amusingly
0.125	0	angelic
0.125	0	apotheosis
0.125	0	appreciated
0.125	0	appreciates
0.125	0	appreciatively
0.125	0	ardor
0.125	0	aspirations
0.125	0	aspire
0.125	0	assurances
0.125	0	assuredly
0.125	0	astonish
0.125	0	astonished
0.125	0	astonishingly
0.125	0	astonishment
0.125	0	astound
0.125	0	astounded
0.125	0	astounding
0.125	0	astoundingly
0.125	0	astutely
0.125	0	attractively
0.125	0	authentic
0.125	0	authoritative
0.125	0	aver
0.125	0	avid
0.125	0	award
0.125	0	awarded
0.125	0	awards
0.125	0	awed
0.125	0	awesome
0.125	0	awesomely
0.125	0	awesomeness
0.125	0	awsome
0.125	0	beautifullly
0.125	0	beautify
0.125	0	beckoned
0.125	0	beckoning
0.125	0	beckons
0.125	0	believable
0.125	0	believeable
0.125	0	beloved
0.125	0	benefactor
0.125	0	beneficial
0.125	0	benefits
0.125	0	benifits
0.125	0	best-known
0.125	0	best-performing
0.125	0	better-known
0.125	0	better-than-expected
0.125	0	beutifully
0.125	0	blameless
0.125	0	bliss
0.125	0	blissful
0.125	0	blithe
0.125	0	bloom
0.125	0	blossom
0.125	0	bonny
0.125	0	bonus
0.125	0	bonuses
0.125	0	booming
0.125	0	boundless
0.125	0	bountiful
0.125	0	brainiest
0.125	0	brainy
0.125	0	brand-new
0.125	0	bravery
0.125	0	breakthroughs
0.125	0	breathlessness
0.125	0	breathtakingly
0.125	0	brighten
0.125	0	brighter
0.125	0	brightest
0.125	0	brilliance
0.125	0	brilliances
0.125	0	buoyant
0.125	0	cajole
0.125	0	calmness
0.125	0	capability
0.125	0	capably
0.125	0	captivate
0.125	0	captivating
0.125	0	carefree
0.125	0	cashback
0.125	0	cashbacks
0.125	0	celebrate
0.125	0	celebrated
0.125	0	celebration
0.125	0	champion
0.125	0	charisma
0.125	0	charismatic
0.125	0	cheaper
0.125	0	cheapest
0.125	0	cheery
0.125	0	cherish
0.125	0	cherished
0.125	0	chic
0.125	0	chivalrous
0.125	0	chivalry
0.125	0	clarity
0.125	0	classy
0.125	0	cleanest
0.125	0	clearer
0.125	0	clears
0.125	0	cleverly
0.125	0	coherence
0.125	0	colorful
0.125	0	comely
0.125	0	comfort
0.125	0	comfortably
0.125	0	comforting
0.125	0	comfy
0.125	0	commendable
0.125	0	commendably
0.125	0	commodious
0.125	0	compassion
0.125	0	competitive
0.125	0	complementary
0.125	0	complemented
0.125	0	complements
0.125	0	conciliate
0.125	0	conciliatory
0.125	0	concise
0.125	0	congratulation
0.125	0	congratulations
0.125	0	congratulatory
0.125	0	conscientious
0.125	0	consistently
0.125	0	contrasty
0.125	0	conveniently
0.125	0	convience
0.125	0	convienient
0.125	0	convient
0.125	0	coolest
0.125	0	cooperatively
0.125	0	correct
0.125	0	correctly
0.125	0	cost-effective
0.125	0	cost-saving
0.125	0	counter-attack
0.125	0	counter-attacks
0.125	0	courage
0.125	0	courageousness
0.125	0	courtly
0.125	0	cozy
0.125	0	crisper
0.125	0	cure-all
0.125	0	cushy
0.125	0	cuteness
0.125	0	danke
0.125	0	danken
0.125	0	darling
0.125	0	dashing
0.125	0	dauntless
0.125	0	dazzling
0.125	0	dead-cheap
0.125	0	defeat
0.125	0	defeated
0.125	0	defeating
0.125	0	defeats
0.125	0	defender
0.125	0	deference
0.125	0	deft
0.125	0	deginified
0.125	0	delectable
0.125	0	delightfulness
0.125	0	dependable
0.125	0	dependably
0.125	0	deserving
0.125	0	desiring
0.125	0	desirous
0.125	0	destiny
0.125	0	devout
0.125	0	dexterous
0.125	0	dexterously
0.125	0	dirt-cheap
0.125	0	dominates
0.125	0	dotingly
0.125	0	doubtless
0.125	0	dreamland
0.125	0	dumbfounded
0.125	0	dumbfounding
0.125	0	dummy-proof
0.125	0	durable
0.125	0	eagerly
0.125	0	eagerness
0.125	0	earnestly
0.125	0	earnestness
0.125	0	eased
0.125	0	eases
0.125	0	easier
0.125	0	easiest
0.125	0	easiness
0.125	0	easing
0.125	0	easy-to-use
0.125	0	easygoing
0.125	0	ebullience
0.125	0	ebullient
0.125	0	ebulliently
0.125	0	ecenomical
0.125	0	ecstasies
0.125	0	ecstasy
0.125	0	ecstatic
0.125	0	ecstatically
0.125	0	edify
0.125	0	effectively
0.125	0	effectiveness
0.125	0	effectual
0.125	0	efficiently
0.125	0	effusive
0.125	0	effusiveness
0.125	0	elate
0.125	0	elatedly
0.125	0	elation
0.125	0	elevate
0.125	0	eloquence
0.125	0	eloquent
0.125	0	embolden
0.125	0	eminence
0.125	0	eminent
0.125	0	empathize
0.125	0	empathy
0.125	0	enchant
0.125	0	enchanting
0.125	0	enchantingly
0.125	0	endearing
0.125	0	endorse
0.125	0	endorsed
0.125	0	endorsement
0.125	0	endorses
0.125	0	endorsing
0.125	0	energize
0.125	0	energy-efficient
0.125	0	energy-saving
0.125	0	engaging
0.125	0	engrossing
0.125	0	enhancement
0.125	0	enhances
0.125	0	enjoyable
0.125	0	enjoyably
0.125	0	enjoyed
0.125	0	enjoying
0.125	0	enjoys
0.125	0	enliven
0.125	0	enrapt
0.125	0	enrapture
0.125	0	enraptured
0.125	0	entertains
0.125	0	enthral
0.125	0	enthrall
0.125	0	enthralled
0.125	0	enthusiast
0.125	0	entice
0.125	0	enticed
0.125	0	enticing
0.125	0	enticingly
0.125	0	entranced
0.125	0	entrancing
0.125	0	entrust
0.125	0	enviable
0.125	0	envious
0.125	0	enviously
0.125	0	enviousness
0.125	0	equitable
0.125	0	ergonomical
0.125	0	err-free
0.125	0	erudite
0.125	0	euphoria
0.125	0	euphoric
0.125	0	euphorically
0.125	0	everlasting
0.125	0	evocative
0.125	0	exalted
0.125	0	exaltedly
0.125	0	exaltingly
0.125	0	examplar
0.125	0	examplary
0.125	0	excallent
0.125	0	exceed
0.125	0	exceeded
0.125	0	exceeding
0.125	0	exceedingly
0.125	0	exceeds
0.125	0	excel
0.125	0	exceled
0.125	0	excelent
0.125	0	excellant
0.125	0	excelled
0.125	0	excellent
0.125	0	excellently
0.125	0	excels
0.125	0	exceptional
0.125	0	excitedness
0.125	0	excites
0.125	0	exellent
0.125	0	exemplar
0.125	0	exemplary
0.125	0	exhilarate
0.125	0	exhilaratingly
0.125	0	expansive
0.125	0	expertly
0.125	0	exquisitely
0.125	0	extol
0.125	0	extoll
0.125	0	extraordinarily
0.125	0	exuberant
0.125	0	exult
0.125	0	exultant
0.125	0	exultation
0.125	0	eye-catch
0.125	0	eye-catching
0.125	0	eyecatch
0.125	0	eyecatching
0.125	0	fabulously
0.125	0	faithfully
0.125	0	faithfulness
0.125	0	famed
0.125	0	famous
0.125	0	fancinating
0.125	0	fancy
0.125	0	fanfare
0.125	0	fans
0.125	0	fantastically
0.125	0	fascinate
0.125	0	fast-growing
0.125	0	faster
0.125	0	fastest
0.125	0	fastest-growing
0.125	0	faultless
0.125	0	fav
0.125	0	fave
0.125	0	favor
0.125	0	favorable
0.125	0	favored
0.125	0	favorite
0.125	0	favorited
0.125	0	fearless
0.125	0	fearlessly
0.125	0	feasible
0.125	0	feasibly
0.125	0	feature-rich
0.125	0	fecilitous
0.125	0	feisty
0.125	0	fervent
0.125	0	fervently
0.125	0	fervid
0.125	0	fervidly
0.125	0	fervor
0.125	0	festive
0.125	0	fiery
0.125	0	fine-looking
0.125	0	finest
0.125	0	firmer
0.125	0	first-class
0.125	0	first-in-class
0.125	0	first-rate
0.125	0	flashy
0.125	0	flatteringly
0.125	0	flawless
0.125	0	flexibility
0.125	0	flourishing
0.125	0	fluent
0.125	0	fondly
0.125	0	fondness
0.125	0	foolproof
0.125	0	foresight
0.125	0	fortuitously
0.125	0	fortunately
0.125	0	freed
0.125	0	freedoms
0.125	0	fresher
0.125	0	freshest
0.125	0	frolic
0.125	0	frugal
0.125	0	ftw
0.125	0	fulfillment
0.125	0	futurestic
0.125	0	gaiety
0.125	0	gained
0.125	0	gainful
0.125	0	gaining
0.125	0	gains
0.125	0	geekier
0.125	0	geeky
0.125	0	gem
0.125	0	gems
0.125	0	generosity
0.125	0	generously
0.125	0	gentlest
0.125	0	genuine
0.125	0	gifted
0.125	0	gladly
0.125	0	gladness
0.125	0	glamorous
0.125	0	glee
0.125	0	gleeful
0.125	0	gleefully
0.125	0	glimmering
0.125	0	glisten
0.125	0	glistening
0.125	0	glitter
0.125	0	glitz
0.125	0	glorious
0.125	0	god-given
0.125	0	god-send
0.125	0	godsend
0.125	0	goodly
0.125	0	goood
0.125	0	gooood
0.125	0	gorgeously
0.125	0	grandeur
0.125	0	gratifies
0.125	0	gratify
0.125	0	gratifying
0.125	0	gratifyingly
0.125	0	gratitude
0.125	0	greatest
0.125	0	greatness
0.125	0	groundbreaking
0.125	0	guiltless
0.125	0	gumption
0.125	0	gush
0.125	0	gusto
0.125	0	gutsy
0.125	0	hallmarks
0.125	0	hallowed
0.125	0	handier
0.125	0	handsome
0.125	0	happier
0.125	0	hard-working
0.125	0	hardier
0.125	0	harmless
0.125	0	hearten
0.125	0	heartening
0.125	0	helped
0.125	0	helping
0.125	0	heroize
0.125	0	heros
0.125	0	high-quality
0.125	0	hilarious
0.125	0	honor
0.125	0	honored
0.125	0	honoring
0.125	0	hooray
0.125	0	hotcake
0.125	0	hotcakes
0.125	0	hottest
0.125	0	humble
0.125	0	humility
0.125	0	humor
0.125	0	humorous
0.125	0	idolize
0.125	0	idolized
0.125	0	illuminati
0.125	0	illuminating
0.125	0	illumine
0.125	0	illustrious
0.125	0	ilu
0.125	0	imaculate
0.125	0	imaginative
0.125	0	immaculate
0.125	0	immense
0.125	0	impartiality
0.125	0	impassioned
0.125	0	impeccable
0.125	0	impresses
0.125	0	impressiveness
0.125	0	improve
0.125	0	improvements
0.125	0	improves
0.125	0	improving
0.125	0	incredible
0.125	0	individualized
0.125	0	industrious
0.125	0	inestimably
0.125	0	inexpensive
0.125	0	infallibility
0.125	0	infallible
0.125	0	infallibly
0.125	0	ingenuous
0.125	0	innocuous
0.125	0	innovation
0.125	0	inpressed
0.125	0	insightfully
0.125	0	instantly
0.125	0	interests
0.125	0	intriguingly
0.125	0	invaluable
0.125	0	invaluablely
0.125	0	invincibility
0.125	0	invincible
0.125	0	inviolable
0.125	0	irreplaceable
0.125	0	irreproachable
0.125	0	irresistibly
0.125	0	issue-free
0.125	0	jaw-droping
0.125	0	jaw-dropping
0.125	0	jollify
0.125	0	jovial
0.125	0	joyful
0.125	0	joyfully
0.125	0	joyous
0.125	0	jubilantly
0.125	0	jubiliant
0.125	0	judicious
0.125	0	justly
0.125	0	kid-friendly
0.125	0	kudos
0.125	0	large-capacity
0.125	0	laud
0.125	0	laudable
0.125	0	laudably
0.125	0	lavish
0.125	0	law-abiding
0.125	0	lawfully
0.125	0	leads
0.125	0	led
0.125	0	levity
0.125	0	light-hearted
0.125	0	likable
0.125	0	likes
0.125	0	long-lasting
0.125	0	lovable
0.125	0	lovably
0.125	0	loves
0.125	0	low-cost
0.125	0	low-price
0.125	0	low-risk
0.125	0	lower-priced
0.125	0	lucidly
0.125	0	luckier
0.125	0	luckiest
0.125	0	lucrative
0.125	0	lush
0.125	0	luster
0.125	0	luxurious
0.125	0	magic
0.125	0	magical
0.125	0	magnificence
0.125	0	magnificent
0.125	0	magnificently
0.125	0	majestic
0.125	0	majesty
0.125	0	maneuverable
0.125	0	marvel
0.125	0	marveled
0.125	0	marvelled
0.125	0	marvellous
0.125	0	marvelous
0.125	0	marvelously
0.125	0	marvelousness
0.125	0	marvels
0.125	0	masterful
0.125	0	masterpieces
0.125	0	matchless
0.125	0	merrily
0.125	0	mesmerized
0.125	0	mesmerizes
0.125	0	mesmerizing
0.125	0	mesmerizingly
0.125	0	miracles
0.125	0	miraculousness
0.125	0	modesty
0.125	0	monumentally
0.125	0	multi-purpose
0.125	0	neatest
0.125	0	neatly
0.125	0	nicer
0.125	0	nicest
0.125	0	nifty
0.125	0	non-violence
0.125	0	non-violent
0.125	0	nourish
0.125	0	nourishing
0.125	0	nurturing
0.125	0	obsessions
0.125	0	obtainable
0.125	0	optimal
0.125	0	opulent
0.125	0	outdo
0.125	0	outdone
0.125	0	outperform
0.125	0	outperformed
0.125	0	outperforming
0.125	0	outperforms
0.125	0	outshone
0.125	0	outwit
0.125	0	ovation
0.125	0	overjoyed
0.125	0	overtaken
0.125	0	overtakes
0.125	0	overtaking
0.125	0	overtook
0.125	0	pain-free
0.125	0	painless
0.125	0	painlessly
0.125	0	pamper
0.125	0	pampered
0.125	0	pamperedly
0.125	0	pamperedness
0.125	0	pampers
0.125	0	paramount
0.125	0	peacekeepers
0.125	0	peerless
0.125	0	pep
0.125	0	pepped
0.125	0	pepping
0.125	0	peppy
0.125	0	peps
0.125	0	perseverance
0.125	0	persevere
0.125	0	personages
0.125	0	piety
0.125	0	pleases
0.125	0	pluses
0.125	0	plusses
0.125	0	poeticize
0.125	0	poignant
0.125	0	posh
0.125	0	positives
0.125	0	pre-eminent
0.125	0	preferable
0.125	0	preferably
0.125	0	prefered
0.125	0	preferes
0.125	0	preferring
0.125	0	prefers
0.125	0	premier
0.125	0	prestige
0.125	0	problem-free
0.125	0	problem-solver
0.125	0	productively
0.125	0	proficient
0.125	0	profuse
0.125	0	profusion
0.125	0	promised
0.125	0	promises
0.125	0	promptly
0.125	0	pros
0.125	0	prosper
0.125	0	prospros
0.125	0	protection
0.125	0	proves
0.125	0	proving
0.125	0	quieter
0.125	0	radiant
0.125	0	rapport
0.125	0	rapt
0.125	0	raptureous
0.125	0	raptureously
0.125	0	rapturous
0.125	0	rapturously
0.125	0	reaffirmation
0.125	0	reasonably
0.125	0	reasoned
0.125	0	recomend
0.125	0	recommendations
0.125	0	recommended
0.125	0	record-setting
0.125	0	rectifying
0.125	0	reforming
0.125	0	reforms
